작업 ID,대상 화면,부서,핵심 카테고리,현재 문제점,구체적 개선안,예상 기대효과,작업 상태,관련 코드 파일
SCR-02-19,배틀 아레나 (PlayGameView),개발,성능,필드에 10장 이상 카드와 오라/룬/데미지 숫자 중첩 시 드로우 콜 60회 이상 발생으로 30fps 저하 및 발열 유발.,WebGL 2.0 Multi-Draw Indirect 스타일 GPU 인스턴스 배열 버퍼 파이프라인을 구축하여 전장의 모든 요소를 단일 드로우 콜로 디스패치하는 60fps 엔진 구현.,"배틀 중 드로우 콜 95% 절감(60회 -> 2회), CPU 드라이버 부하 80% 감소 및 스킬 난사 시에도 60fps 완벽 방어.",작업대기,"src/views/PlayGameView.tsx, src/shaders/MultiDrawIndirectShader.ts, src/lib/BattleGpuBatcher.ts"
SCR-02-20,배틀 아레나 (PlayGameView),디자인,사용성,손패 카드가 드로우 순서로만 고정되어 콤보 카드를 모아보거나 정렬할 수 없어 100dvh 화면에서 턴 시간 내 조작 혼란 발생.,손패 카드를 길게 눌러 좌우로 자유롭게 위치를 바꾸는 '핸드 드래그 리오더링' 및 손패 좌측 '마나순/공격력순 원터치 자동 정렬 칩(44px)' 구축.,"콤보 카드 탐색 시간 60% 단축(8초 -> 3초), 긴박한 상황에서 카드 발동 실수 85% 차단 및 손패 조작감 대폭 향상.",작업대기,"src/views/PlayGameView.tsx, src/components/HandCardReorder.tsx, src/components/HandSortFilterChips.tsx"
SCR-02-21,배틀 아레나 (PlayGameView),기획,과금전환,다음 턴 패배가 확정된 벼랑 끝 상황에서 유저가 역전의 실마리를 찾지 못하고 허무하게 항복/이탈하는 심리적 붕괴 발생.,치명타 피격 시 1턴간 체력 1로 생존하고 마나를 완충해 역전 기회를 주는 '서든데스 챌린지' 및 공격력 1.5배 '결사 각성 앰플(600원)' 연동.,"패배 직전 항복 이탈률 50% 방어, 극적인 1HP 역전승 달성 시 전율의 도파민 제공 및 각성 앰플 결제 전환율 6.9% 달성.",작업대기,"src/views/PlayGameView.tsx, src/components/SuddenDeathChallengeModal.tsx, src/views/ShopView.tsx"
SCR-03-19,마이덱 & 카드 관리 (MyDeckView),개발,성능,카드 덱 배치 시 코스트/중복/속성 룰을 배열 순회 검사하여 잦은 임시 객체 생성 및 GC 스파이크(35ms)와 프레임 저하 발생.,카드 스펙을 64비트 정수형 비트마스크(Bitmask)로 인코딩하고 1 CPU 사이클 비트 연산으로 덱 유효성을 O(1) 검증하는 제로-GC 파이프라인 구현.,"유효성 검사 시간 98% 단축(35ms -> 0.2ms), 덱 편집 중 메모리 할당 제로화 및 60fps 무감속 드래그앤드롭 보장.",작업대기,"src/views/MyDeckView.tsx, src/lib/BitmaskDeckValidator.ts, src/lib/CardBitmaskEncoder.ts"
SCR-03-20,마이덱 & 카드 관리 (MyDeckView),디자인,사용성,분해/잠금할 여러 카드를 일일이 낱개 탭해야 해 100dvh 화면에서 수십 번의 반복 터치 피로도 극심.,손가락으로 영역을 둘러싸면 카드가 한 번에 선택되는 '라쏘(Lasso) 올가미 터치 제스처' 및 일괄 잠금/분해를 실행하는 '플로팅 액션 바(48px)' 구축.,"다중 카드 선택/관리 소요 시간 75% 단축(40초 -> 10초), 반복 탭 피로도 해소 및 한 손 제스처 만족도 극대화.",작업대기,"src/views/MyDeckView.tsx, src/components/LassoSelectionOverlay.tsx, src/components/BatchCardActionBar.tsx"
SCR-03-21,마이덱 & 카드 관리 (MyDeckView),기획,과금전환,카드의 기본 성장(레벨업/돌파) 완료 후 추가 커스텀 육성 루트가 닫혀 있어 코어 유저의 심화 빌드 다양화 부재.,"카드에 최대 3개 소켓을 뚫어 특수 패시브 룬을 장착하는 '신화 룬 소켓 각인' 시스템 신설 및 소켓 100% 확장 '황금 대장간 망치 팩(1,500원)' 연동.","엔드스펙 카드 커스텀 빌드 연구율 50% 증가, 룬 소켓 확장 팩 결제 전환율 6.8% 달성 및 육성 다양성 극대화.",작업대기,"src/views/MyDeckView.tsx, src/components/RuneSocketEngravingModal.tsx, src/views/ShopView.tsx"
SCR-04-19,상점 & 가챠 (ShopView),개발,성능,소환 버튼 클릭 첫 순간 3D 마법진 셰이더 컴파일 및 텍스처 밉맵 생성으로 100ms 이상 화면 프리징 및 15fps 드랍 발생.,상점 진입 즉시 백그라운드에서 셰이더 프로그램을 미리 컴파일(Pre-warming)하고 OffscreenCanvas에서 밉맵을 사전 생성하는 60fps 파이프라인 구현.,"소환 연출 시작 레이턴시 0ms 달성(100ms -> 0ms), 첫 소환 시 프레임 드랍 제로화 및 매끄러운 60fps 즉시 몰입감 제공.",작업대기,"src/views/ShopView.tsx, src/shaders/SummonCircleShader.ts, src/lib/ShaderPrewarmer.ts"
SCR-04-20,상점 & 가챠 (ShopView),디자인,사용성,"여러 픽업 배너를 평면 탭으로 넘겨 100dvh에서 구분이 어렵고, 확률표 확인 시 전체 화면 팝업으로 소환 흐름 단절 발생.",픽업 배너를 3D 큐브 형태로 좌우 스와이프하는 '인터랙티브 3D 회전 캐러셀' 구축 및 44px 칩 탭 시 확률과 천장을 보여주는 하프 바텀시트 UX 제공.,"픽업 배너 탐색 전환 시간 60% 단축, 확률/천장 정보 확인 편의성 70% 향상 및 모바일 한 손 조작감 극대화.",작업대기,"src/views/ShopView.tsx, src/components/CubeBannerCarousel.tsx, src/components/GachaRateBottomSheet.tsx"
SCR-04-21,상점 & 가챠 (ShopView),기획,과금전환,10연차에서 중복/비선호 SSR 획득 시 기대감이 실망감으로 급변하며 후속 과금 흐름 단절 발생.,"10연차 시 '즉시 교환권'을 지급해 소환 직후 30분간 타 유저의 동급 SSR과 1:1 맞교환하는 '라이브 픽업 교환소' 개방 및 '익스체인지 팩(1,000원)' 팝업 연동.","중복 획득 실망감 80% 상쇄, 교환권 패키지 소액 결제 전환율 6.8% 달성 및 가챠 후 즉각적 트레이딩 도파민 창출.",작업대기,"src/views/ShopView.tsx, src/components/LivePickupTradeModal.tsx, src/views/ShopView.tsx"
SCR-05-19,카드 마켓플레이스 (CardMarketplaceView),개발,성능,가격대별 누적 거래량 매물대(Volume Profile) 집계 시 수만 건 틱의 메인 스레드 버킷팅 연산으로 60ms 이상 UI 블로킹 발생.,볼륨 프로파일 히스토그램 연산을 Web Worker로 분리하고 WebGL 인스턴스 셰이더로 단일 프레임 알파 블렌딩 합성하는 60fps 차트 엔진 구현.,"매물대 연산 메인 스레드 부하 85% 절감, 차트 핀치줌/패닝 시 60fps 완전 유지 및 고래 매물벽 실시간 시각화.",작업대기,"src/views/CardMarketplaceView.tsx, src/workers/VolumeProfileWorker.ts, src/components/VolumeProfileCanvas.tsx"
SCR-05-20,카드 마켓플레이스 (CardMarketplaceView),디자인,사용성,가격 직접 타이핑 중 호가 변동으로 주문 실패/오입력 발생 및 미체결 주문 취소를 위해 별도 탭 이동 필요.,100dvh 화면에 세로형 '호가 사다리(Price Ladder)'를 제공해 원하는 가격 칸 탭 즉시 주문 접수 및 내 주문 번호 롱터치 시 0.1초 취소 UX 구축.,"주문 접수 및 취소 소요 시간 70% 단축(10초 -> 3초), 호가 주문 오입력 90% 방지 및 전문 트레이딩 손맛 제공.",작업대기,"src/views/CardMarketplaceView.tsx, src/components/PriceLadderOrderBook.tsx, src/components/QuickCancelHapticButton.tsx"
SCR-05-21,카드 마켓플레이스 (CardMarketplaceView),기획,과금전환,전문 카드 트레이더 유저들이 거래 수수료 부담으로 잦은 매매를 주저하며 거래 활성화에 따른 직접적 페이백 보상 결여.,"일일 거래액 달성 시 럭키 룰렛권을 지급하고 7일간 수수료 0% 및 거래액 1% 다이아 페이백 'VIP 트레이더 무제한 프리 패스(2,500원)' 연동.","헤비 트레이더 일일 거래량 2.2배 증가, 프리 패스 결제 전환율 6.6% 달성 및 거래소 시장 유동성 극대화.",작업대기,"src/views/CardMarketplaceView.tsx, src/components/GoldbackPaybackModal.tsx, src/views/ShopView.tsx"
SCR-06-19,가상 주식 거래소 (StockMarketView),개발,성능,기관/큰손 유저들의 실시간 대량 매수/매도 깊이(Heatmap Depth) 누적 시각화 시 CPU 연산 병목으로 70ms 이상 렉 및 20fps 저하 발생.,오더북 깊이 데이터를 WebGL 텍스처로 직결하고 픽셀 셰이더 FBO 핑퐁 렌더링으로 실시간 히트맵을 연산하는 60fps GPU 가속 파이프라인 구축.,"오더북 히트맵 연산 CPU 부하 90% 절감, 실시간 시세 변동 중 60fps 완벽 방어 및 대형 매수/매도벽 직관적 시각화.",작업대기,"src/views/StockMarketView.tsx, src/shaders/OrderbookHeatmapShader.ts, src/lib/FboHeatmapBuffer.ts"
SCR-06-20,가상 주식 거래소 (StockMarketView),디자인,사용성,"급등락 시 호가 간격이 좁거나 넓어져 100dvh 화면에서 오입력이 발생하며, 급락 시 즉시 탈출하는 패닉 청산 버튼 부재.",두 손가락으로 호가 틱 단위(1/5/10/50원)를 즉시 조절하는 '핀치 스프레드 줌' UX 및 하단 Thumb Zone에 48px '원터치 시장가 전량 긴급 청산 슬라이더' 구축.,"급변 장세 대응 시간 65% 단축, 호가 오입력 사고 80% 감소 및 긴급 탈출 편의성 극대화.",작업대기,"src/views/StockMarketView.tsx, src/components/PinchSpreadZoomController.tsx, src/components/EmergencyExitSlider.tsx"
SCR-06-21,가상 주식 거래소 (StockMarketView),기획,과금전환,단순 매수 구조로 인해 하락장이나 횡보장에서 유저 거래 의욕이 꺾이고 거래소 시장 유동성이 급감함.,"주가 하락 시 수익을 내는 '가상 공매도(Short) 대주 거래' 신설 및 공매도 집중 종목 폭등 유도 '숏스퀴즈 잭팟 이벤트'와 '쇼트 트레이더 패스(1,500원)' 연동.","하락장 거래량 2.5배 증가, 숏스퀴즈 폭등 시 화제성 및 도파민 극대화, 쇼트 패스 결제 전환율 6.7% 달성.",작업대기,"src/views/StockMarketView.tsx, src/components/ShortSellingTradeModal.tsx, src/views/ShopView.tsx"
SCR-07-19,승부 예측 시장 (PredictionMarketView),개발,성능,마감 직전 초당 수백 건 틱 유입 시 PostMessage 큐잉 지연(40ms)으로 수치 변경과 햅틱/사운드 싱크 불일치 및 인풋 렉 발생.,SharedArrayBuffer 기반 락-프리(Lock-Free) SPSC 원형 큐를 구축하여 0ms 메모리 읽기를 구현하고 오디오-비주얼 타임스탬프 동기화 60fps 파이프라인 구현.,"데이터 전송 레이턴시 0ms 달성, 오디오-비주얼 연출 싱크 어긋남 제로화 및 대규모 틱 폭증 시에도 60fps 무지연 터치 응답성 보장.",작업대기,"src/views/PredictionMarketView.tsx, src/lib/LockFreeSpscQueue.ts, src/lib/AudioVisualSyncEngine.ts"
SCR-07-20,승부 예측 시장 (PredictionMarketView),디자인,사용성,"100dvh 화면에서 양팀 스쿼드 스펙/체력 확인을 위해 잦은 스와이프가 필요하고, 자주 쓰는 베팅 금액을 매번 수동 조작하는 번거로움 존재.",양팀 스쿼드를 좌우 엄지 플릭으로 넘겨보는 '스쿼드 스펙 스위퍼 바' 및 사용자 지정 금액을 1-Tap으로 즉시 베팅하는 '커스텀 프리셋 칩(44px)' 구축.,"스쿼드 전력 확인 시간 60% 단축, 베팅 조작 소요 시간 70% 단축(8초 -> 2.5초) 및 한 손 조작 만족도 극대화.",작업대기,"src/views/PredictionMarketView.tsx, src/components/SquadSpecSweeper.tsx, src/components/BettingPresetChips.tsx"
SCR-07-21,승부 예측 시장 (PredictionMarketView),기획,과금전환,경기별 단순 환급 외에 유저 전체가 열광할 대규모 누적 상금(메가 잭팟) 기전이 없어 빅매치에서의 소셜 흥분감 및 과금 집결 요소 부재.,실패 베팅 코인의 5%가 누적되는 '골든 슈퍼볼 메가 잭팟 풀' 신설 및 역배(5배 이상) 적중 시 상금을 3배로 불려주는 '언더독 미라클 부스터(990원)' 연동.,"주말 빅매치 동시 접속자 수 3배 급증, 언더독 부스터 결제 전환율 7.1% 달성 및 메가 잭팟 당첨 시 전 서버 화제성 폭발.",작업대기,"src/views/PredictionMarketView.tsx, src/components/SuperBowlJackpotModal.tsx, src/views/ShopView.tsx"
SCR-08-19,소환 & 융합 연구소 (FusionLabView),개발,성능,융합 폭발 순간 블룸(Bloom) 빛 번짐 연출 시 풀 해상도 가우스 블러 처리로 35ms 이상 병목 및 25fps 프레임 저하 발생.,블룸 연출을 1/4 해상도 듀얼 가와세(Dual Kawase) 다운샘플링 핑퐁 패스로 전환하여 모바일 GPU 부하를 최소화하는 60fps 시네마틱 블룸 엔진 구현.,"포스트 프로세싱 렌더링 시간 70% 단축(35ms -> 8ms), 융합 폭발 시 60fps 완벽 유지 및 초고화질 빛 번짐 시각 도파민 극대화.",작업대기,"src/views/FusionLabView.tsx, src/shaders/DualKawaseBloomShader.ts, src/lib/PostProcessingPipeline.ts"
SCR-08-20,소환 & 융합 연구소 (FusionLabView),디자인,사용성,재료 투입 시 성공/실패 확률과 계승 스킬이 작게 표기되어 100dvh에서 인지가 어렵고 실패 위험도 과소평가로 인한 오조작 사고 발생.,슬롯 중앙에 실시간 확률 비중을 3색 원형 게이지로 보여주는 '확률 프리뷰 다이얼' 및 실패 위험 40% 이상 시 경고 햅틱 안전 잠금(48px 버튼) 구축.,"확률 인지 시간 65% 단축, 실패 위험 과소평가로 인한 오조작 사고 90% 방지 및 모바일 한 손 조작 편의성 극대화.",작업대기,"src/views/FusionLabView.tsx, src/components/ProbabilityDialGauge.tsx, src/components/SafetyConfirmModal.tsx"
SCR-08-21,소환 & 융합 연구소 (FusionLabView),기획,과금전환,동일 종족 합성 위주로만 진행되어 이종족 간 파격적 변종 조합을 시도하는 매니아적 실험 욕구 제한 및 프리미엄 과금 모델 부재.,"서로 다른 3개 종족 합성 시 두 종족 특성을 겸비한 전설의 혼혈 카드를 탄생시키는 '키메라 연성식' 및 성공률 5배 '키메라 주문서 번들(1,900원)' 연동.","이종족 카드 수집/합성 시도 3배 증가, 키메라 주문서 번들 결제 전환율 7.2% 달성 및 초희귀 카드 획득 시 전 서버 바이럴 극대화.",작업대기,"src/views/FusionLabView.tsx, src/components/ChimeraFusionModal.tsx, src/views/ShopView.tsx"
SCR-09-19,길드 & 소셜 하우스 (GuildHouseView),개발,성능,아지트에 다중 동적 조명 배치 시 CPU 광선 투사 연산으로 100ms 이상 지연 및 20fps 이하 프레임 저하 발생.,"정적 배경 섀도우맵을 OffscreenCanvas에 캐싱하고, 이동 아바타 그림자만 GPU 픽셀 셰이더 1D 텍스처 패스로 처리하여 60fps 앰비언트 라이팅 파이프라인 구현.","동적 조명 연산 CPU 부하 85% 절감, 다중 조명 환경 60fps 완벽 유지 및 아지트의 아늑한 비주얼 무드 완성.",작업대기,"src/views/GuildHouseView.tsx, src/shaders/DynamicShadow2DShader.ts, src/lib/ShadowmapBaker.ts"
SCR-09-20,길드 & 소셜 하우스 (GuildHouseView),디자인,사용성,길드 단체 사진 촬영 시 아바타 겹침/포즈 불일치로 스크린샷 캡처가 어렵고 UI 숨김 메뉴가 복잡함.,100dvh 하단에 '1-Tap 단체 포토부스(48px)'를 제공해 길드원이 포디움에 자동 정렬되고 승리 포즈를 취하며 9:16 숏폼 사진을 생성하는 인터랙션 구축.,"단체 사진 촬영 준비 시간 80% 단축(3분 -> 30초), 커뮤니티 바이럴 공유율 60% 증가 및 길드 결속력 강화.",작업대기,"src/views/GuildHouseView.tsx, src/components/GuildPhotoBoothModal.tsx, src/components/AutoPoseAligner.tsx"
SCR-09-21,길드 & 소셜 하우스 (GuildHouseView),기획,과금전환,아지트 내 엔터테인먼트 시설이 부족해 즉석 도파민을 느낄 미니게임 및 소셜 버프 과금 모델 결여.,"매일 1회 무료로 칵테일을 주문해 잭팟 버프를 노리는 '럭키 바텐더 룰렛' 및 접속 길드원 전원에게 공격력 +20% 버프를 쏘는 '황금 럼주 골든 파티 샷(1,100원)' 연동.","길드 주점 일일 이용률 85% 달성, 레이드 직전 골든 샷 패키지 결제 전환율 7.3% 신규 창출 및 소셜 플렉스 도파민 극대화.",작업대기,"src/views/GuildHouseView.tsx, src/components/GuildTavernCocktailModal.tsx, src/views/ShopView.tsx"
SCR-10-19,랭킹 & 명예의 전당 (LeaderboardView),개발,성능,랭킹전 진행 중 수백 명 ELO 변동 수치/순위 셔플 시 DOM 클래스 토글/스타일 갱신으로 70ms 렌더 락 및 20fps 저하 발생.,순위 변동 트랜지션을 2D Canvas 오버레이 레이어로 분리하고 RAF 단일 배치 사이클 내에서 변동 파티클과 슬라이드를 일괄 처리하는 60fps 무감속 엔진 구현.,"실시간 순위 변동 시 CPU 연산 지연 85% 절감, 브라우저 리플로우 제로화 및 모바일 60fps 부드러운 순위 교체 연출 보장.",작업대기,"src/views/LeaderboardView.tsx, src/components/RankingCanvasTransition.tsx, src/lib/EloAnimationBatcher.ts"
