"타임스탬프","부서명","현재 작업명","작업 상태","작업 상세 내용 및 특이사항"
"2026. 8. 12 오전 7:13:44","개발","모바일(390×844)에서 튜토리얼을 건너뛰고 PLAY 탭의 메인 RPG 화면에 진입하면 콘솔에 리소스 로드 404 오류가 발생하므로, 해당 요청 경로를 복구하거나 불필요한 참조를 제거해 오류 없이 화면이 로드되도록 수정한다.","작업완료","[개발] 검증 및 작업완료 처리: 모바일(390×844)에서 튜토리얼을 건너뛰고 PLAY 탭의 메인 RPG 화면에 진입하면 ..."
"2026. 8. 12 오전 7:13:44","개발","모바일(390×844)에서 PLAY의 Midnight Pursuers 안내를 Continue로 2회 진행해 자동 전투가 시작되면 THREAT DETECTED 카드의 능력 설명이 「Ability: [object Object]」로 노출되므로, 객체 대신 해당 카드의 사람이 읽을 수 있는 능력명·설명을 렌더링해 전투 판단이 가능하게 수정해 주세요.","작업완료","[개발] 작업 완료: 모바일(390×844)에서 PLAY의 Midnight Pursuers 안... 반영 및 tsc/vite build 검증 통과"
"2026. 8. 12 오전 7:13:45","개발","모바일 390×844 공개 PLAY 진입 후 Midnight Pursuers 안내 모달에서 Close를 눌러도 모달과 배경 흐림이 그대로 남아 다음 맵 조작이 차단되므로, Close 클릭 시 안내를 즉시 닫고 월드맵 조작 상태로 복귀하도록 수정해 주세요.","작업완료","[개발] 검증 및 작업완료 처리: 모바일 390×844 공개 PLAY 진입 후 Midnight Pursuers 안내 모달에서..."
"2026. 8. 12 오전 7:13:45","디자인","모바일(390×844)에서 MY DECK 진입 직후 Screen Guide 1/3가 ""Start with the five cards at the center of your deck""라고 안내하지만 중앙의 5개 카드 슬롯을 모달이 가려 확인할 수 없으므로, 대상 영역을 비차단 스포트라이트로 노출하거나 안내 카드를 이동해 설명과 대상 카드를 동시에 확인할 수 있게 해주세요.","작업완료","[디자인] 작업 완료: 모바일(390×844)에서 MY DECK 진입 직후 Screen Guid... 반영 및 tsc/vite build 검증 통과"
"2026. 8. 12 오전 7:13:46","개발","모바일 공개 PLAY 진입 후 1/3 튜토리얼 모달에서 Close 버튼을 클릭해도 모달과 배경 딤이 그대로 남아 게임 화면 조작을 막으므로, Close 동작이 모달을 닫고 배경 조작을 복구하도록 수정해 주세요.","작업완료","[개발] 작업 완료: 모바일 공개 PLAY 진입 후 1/3 튜토리얼 모달에서 Close 버튼을... 반영 및 tsc/vite build 검증 통과"
"2026. 8. 12 오전 7:13:46","기획","모바일(390×844) PLAY 메인 진입 직후 에피소드 안내 모달이 화면을 차단한 상태에서 “자동 진행을 끄면 수동 선택 가능”이라고 안내하지만 Auto 토글은 모달 뒤에 있어 조작할 수 없으므로, 안내 중에도 Auto를 조작할 수 있게 하거나 안내 문구를 Close/Continue 이후 상태에 맞게 제공해 주세요.","작업완료","[기획] 검증 및 작업완료 처리: 모바일(390×844) PLAY 메인 진입 직후 에피소드 안내 모달이 화면을 차단한 상태에..."
"2026. 8. 12 오전 7:13:47","디자인","모바일 390px 폭의 MISSION GAMES 목록에서 2열 카드의 모드명이 Tournament ..., Dungeon Bat..., Defense Bat..., Shooting Ba...처럼 반복 말줄임 처리되어 식별할 수 있으므로, 카드 폭·폰트·줄바꿈을 조정해 각 모드명을 온전히 읽을 수 있게 수정한다.","작업완료","[디자인] 작업 완료: 모바일 390px 폭의 MISSION GAMES 목록에서 2열 카드의 모... 반영 및 tsc/vite build 검증 통과"
"2026. 8. 12 오전 7:13:47","개발","모바일 공개 PLAY 화면에서 자동 진행 안내 모달의 Close 버튼을 클릭해도 모달과 배경 차단 오버레이가 유지되어 다음 플레이 조작을 할 수 없으므로, 클릭 시 모달을 닫고 월드맵 조작이 가능하도록 수정해 주세요.","작업완료","[개발] 검증 및 작업완료 처리: 모바일 공개 PLAY 화면에서 자동 진행 안내 모달의 Close 버튼을 클릭해도 모달과 배..."
"2026. 8. 12 오전 7:13:48","개발","모바일 PLAY에서 튜토리얼 안내를 Continue로 닫아 자동 전투 화면을 확인하면 위협 카드 정보에 `Ability: [object Object]`가 그대로 노출되므로, 능력 객체를 사용자용 능력명·설명 문자열로 렌더링해 전투 판단 정보를 정상적으로 표시한다.","작업완료","[개발] 검증 및 작업완료 처리: 모바일 PLAY에서 튜토리얼 안내를 Continue로 닫아 자동 전투 화면을 확인하면 위협..."
"2026. 8. 12 오전 7:13:48","개발","모바일 390×844에서 PLAY 메인 RPG 전투 화면의 CORTANA.AI 패널에 THREAT DETECTED 카드(Aquaris)의 능력이 `Ability: [object Object]`로 렌더링되므로, 능력 객체를 사람이 읽을 수 있는 능력명·효과 텍스트로 변환해 표시해 주세요.","작업완료","[개발] 작업 완료: 모바일 390×844에서 PLAY 메인 RPG 전투 화면의 CORTANA... 반영 및 tsc/vite build 검증 통과"
"2026. 8. 12 오전 7:13:49","디자인","모바일(390×844)에서 PLAY 탭 진입 후 RPG 튜토리얼 안내 모달이 열린 상태를 확인하면 하단 고정 내비게이션 아래에 화면 높이 약 200px의 빈 흰 영역이 노출되어 콘텐츠 영역이 끊겨 보이므로, 모바일 뷰포트 높이에 맞게 하단 레이아웃을 보정해 빈 영역 없이 게임 화면이 이어져 보이게 해주세요.","작업완료","[디자인] 검증 및 작업완료 처리: 모바일(390×844)에서 PLAY 탭 진입 후 RPG 튜토리얼 안내 모달이 열린 상태를 ..."
"2026. 8. 12 오전 7:13:49","기획","모바일(390×844)에서 PLAY 탭 최초 진입 후 튜토리얼 안내 모달이 화면 중앙을 가리고 실제 RPG 화면 조작을 차단하며 자동 진행 중이라고만 표시하므로, 자동 진행 상태에서는 모달을 비차단형 안내로 전환하거나 명확한 진행·건너뛰기 동작을 제공해 즉시 플레이 흐름을 이어갈 수 있게 해주세요.","작업완료","[기획] 검증 및 작업완료 처리: 모바일(390×844)에서 PLAY 탭 최초 진입 후 튜토리얼 안내 모달이 화면 중앙을 가..."
"2026. 8. 12 오전 7:13:49","디자인","모바일 390×844에서 PLAY 탭 진입 후 튜토리얼을 닫으면 메인 RPG의 진행 카드 하단 액션 영역 위에 주사위·Auto·채팅 플로팅 버튼이 겹쳐 카드의 하단 버튼/내용이 가려지므로, 진행 액션을 하단 고정 컨트롤과 분리해 모든 조작과 문구가 가려지지 않게 배치해 주세요.","작업완료","[디자인] 작업 완료: 모바일 390×844에서 PLAY 탭 진입 후 튜토리얼을 닫으면 메인 R... 반영 및 tsc/vite build 검증 통과"
"2026. 8. 12 오전 7:13:50","기획","모바일 PLAY 진입 직후 1/3 튜토리얼이 자동 진행을 끄라고 안내하지만 Auto 버튼은 딤 처리된 오버레이 뒤에 있어 조작 순서가 불명확하므로, 안내 안에 Auto 끄기 동작을 제공하거나 먼저 Close하도록 명시해 수동 선택 흐름을 완료할 수 있게 해주세요.","작업완료","[기획] 검증 및 작업완료 처리: 모바일 PLAY 진입 직후 1/3 튜토리얼이 자동 진행을 끄라고 안내하지만 Auto 버튼은..."
"2026. 8. 12 오전 7:13:50","개발","모바일 390×844 공개 PLAY 화면에서 상단 뒤로가기·소리·메뉴와 좌우 플로팅 아이콘 버튼이 접근성 이름 없이 빈 버튼으로 노출되어 스크린리더 사용자가 기능을 식별할 수 없으므로, 각 아이콘 버튼에 기능을 설명하는 aria-label을 제공해 주세요.","작업완료","[개발] 작업 완료: 모바일 390×844 공개 PLAY 화면에서 상단 뒤로가기·소리·메뉴와 ... 반영 및 tsc/vite build 검증 통과"
"2026. 8. 12 오전 7:13:51","디자인","390×844 모바일에서 PLAY 탭 진입 후 튜토리얼 Close를 누르면 01. Midnight Pursuers의 안내 문구 “Move to the next echo point.”가 하단의 주사위·Auto·채팅 플로팅 버튼에 가려져 읽기와 터치가 방해되므로, 진행 카드와 플로팅 조작 영역의 간격·레이어를 조정해 안내 문구와 버튼이 겹치지 않게 해주세요.","작업완료","[디자인] 검증 및 작업완료 처리: 390×844 모바일에서 PLAY 탭 진입 후 튜토리얼 Close를 누르면 01. Midn..."
"2026. 8. 12 오전 7:13:51","기획","모바일 공개 PLAY에서 에피소드 튜토리얼(1~3/3) 모달이 열린 상태에는 배경의 Auto 버튼을 조작할 수 없는데도 “Turn it off to choose manually.”라고 안내하므로, 모달 내에 Auto 전환 동작을 제공하거나 해당 안내를 현재 가능한 Continue/Card Battle 흐름에 맞게 수정해 수동 선택 방법을 명확히 안내해 주세요.","작업완료","[기획] 작업 완료: 모바일 공개 PLAY에서 에피소드 튜토리얼(1~3/3) 모달이 열린 상태... 반영 및 tsc/vite build 검증 통과"
"2026. 8. 12 오전 7:13:52","개발","모바일(390×844) PLAY 메인 화면의 상단 Back·Menu 아이콘 버튼은 aria-label 없이 title만 있어 스크린리더에서 기능명이 전달되지 않으므로, 각 버튼에 Back과 Menu의 접근성 이름을 제공해 보조기술로도 목적을 확인하고 조작할 수 있게 해주세요.","작업완료","[개발] 검증 및 작업완료 처리: 모바일(390×844) PLAY 메인 화면의 상단 Back·Menu 아이콘 버튼은 aria..."
"2026. 8. 12 오전 7:13:52","개발","모바일 390×844에서 튜토리얼·공지 처리 후 PLAY 진입 시 안내 팝업의 Close를 누르면 0.5초간 닫혔다가 약 1초 후 동일한 1/3 팝업이 다시 표시되므로, Close 선택을 세션 동안 유지해 자동 진행 중에도 팝업이 재노출되지 않게 수정해 주세요.","작업완료","[개발] 작업 완료: 모바일 390×844에서 튜토리얼·공지 처리 후 PLAY 진입 시 안내 ... 반영 및 tsc/vite build 검증 통과"
"2026. 8. 12 오전 7:13:53","개발","모바일(390×844)에서 PLAY 진입 후 Midnight Pursuers 튜토리얼 오버레이가 배경 조작을 차단하지만 role=""dialog""·aria-modal 속성이 없어 보조기술이 안내 범위와 배경 비활성 상태를 알 수 없으므로, 모달 의미와 포커스 제어를 적용해 안내 중에는 튜토리얼 내용만 탐색·조작되도록 수정해 주세요.","작업완료","[개발] 검증 및 작업완료 처리: 모바일(390×844)에서 PLAY 진입 후 Midnight Pursuers 튜토리얼 오버..."
"2026. 8. 12 오전 7:13:53","기획","모바일(390×844)에서 PLAY 탭 진입 후 자동 진행이 실행 중이라고 표시되지만 튜토리얼 모달이 화면 중앙을 가리고 사용자가 Continue를 눌러야만 다음 단계로 갈 수 있으므로, 자동 진행 안내와 실제 흐름을 일치시켜 자동으로 다음 안내로 넘어가거나 자동 진행이 대기 중임을 명확히 표시해 주세요.","작업완료","[기획] 작업 완료: 모바일(390×844)에서 PLAY 탭 진입 후 자동 진행이 실행 중이라... 반영 및 tsc/vite build 검증 통과"
"2026. 8. 12 오전 7:13:53","디자인","모바일 390×844의 MY DECK 화면에서 상단 기능 버튼이 「ITEM EQUIPM...」으로 말줄임 처리되어 장비 설정 메뉴명 전체를 읽을 수 없으므로, 작은 화면에서도 버튼 폭·글자 크기·줄바꿈을 조정해 「ITEM EQUIPMENT」 기능을 식별 가능하게 표시해 주세요.","작업완료","[디자인] 검증 및 작업완료 처리: 모바일 390×844의 MY DECK 화면에서 상단 기능 버튼이 「ITEM EQUIPM....."
"2026. 8. 12 오전 7:13:54","디자인","모바일 390×844에서 PLAY 탭 진입 직후 에피소드 안내 모달이 화면 중앙을 차지하고 배경의 진행 목표·Auto 제어를 모두 가려 처음 안내에 나온 수동 전환 조작을 확인할 수 없으므로, 안내 단계에서 해당 조작의 위치를 노출하거나 안내를 축소해 플레이 제어를 즉시 인지할 수 있게 해주세요.","작업완료","[디자인] 작업 완료: 모바일 390×844에서 PLAY 탭 진입 직후 에피소드 안내 모달이 화... 반영 및 tsc/vite build 검증 통과"
"2026. 8. 12 오전 7:13:54","개발","모바일(390×844)에서 튜토리얼·공지 처리 후 PLAY에 진입해 첫 안내의 Continue로 2/3 단계까지 진행한 뒤 Continue를 다시 눌러도 2/3 안내가 그대로 남아 다음 단계로 진행되지 않으므로, Continue 클릭마다 튜토리얼 단계가 정상 전환·완료되도록 수정해 주세요.","작업완료","[개발] 검증 및 작업완료 처리: 모바일(390×844)에서 튜토리얼·공지 처리 후 PLAY에 진입해 첫 안내의 Contin..."
"2026. 8. 12 오전 7:13:55","디자인","390×844 모바일 공개 PLAY 진입 화면에서 하단 고정 메뉴가 끝나는 y=844 아래로 약 163px의 빈 흰 영역이 full-page 캡처에 노출되므로, 본문 높이·하단 안전영역을 조정해 메뉴 아래에 불필요한 공백이 생기지 않도록 수정해 주세요.","작업완료","[디자인] 검증 및 작업완료 처리: 390×844 모바일 공개 PLAY 진입 화면에서 하단 고정 메뉴가 끝나는 y=844 아래..."
"2026. 8. 12 오전 7:13:55","디자인","390×844 모바일에서 MISSION 탭의 Screen Guide를 Later로 닫으면 고정 하단 내비게이션이 일일 미션 목록의 진행도·보상 영역을 가려 첫 화면에서 내용을 읽거나 누를 수 없으므로, 콘텐츠 하단 여백 또는 내비게이션 회피 레이아웃을 적용해 모든 미션 행이 가려지지 않게 해주세요.","작업완료","[디자인] 작업 완료: 390×844 모바일에서 MISSION 탭의 Screen Guide를 L... 반영 및 tsc/vite build 검증 통과"
"2026. 8. 12 오전 7:13:56","개발","모바일(390×844) 공개 PLAY 월드맵의 오른쪽 하단 채팅 말풍선 플로팅 버튼은 aria-label·title·텍스트가 모두 없어 스크린리더가 기능을 전달하지 못하므로, Chat 또는 채팅의 접근성 이름을 제공해 보조기술 사용자도 버튼 목적을 식별하고 조작할 수 있게 해주세요.","작업완료","[개발] 검증 및 작업완료 처리: 모바일(390×844) 공개 PLAY 월드맵의 오른쪽 하단 채팅 말풍선 플로팅 버튼은 ar..."
"2026. 8. 12 오전 7:13:56","디자인","390px 모바일 PLAY 화면에서 퀘스트 패널의 “Move to the next echo point.” 안내 문구가 하단의 주사위·채팅 플로팅 버튼과 Auto 조작 영역에 가려지므로, 하단 고정 조작부와 콘텐츠의 여백·레이어를 조정해 퀘스트 안내와 조작 버튼이 모두 완전히 보이게 해주세요.","작업완료","[디자인] 작업 완료: 390px 모바일 PLAY 화면에서 퀘스트 패널의 “Move to the... 반영 및 tsc/vite build 검증 통과"
